Player Name,Position,Touches,Shots,Progressive Carries,Interceptions,fThird Passes,Successful fThird Passes%,Crosses,Successful Crosses%,Ground Duels,gDuels Won%
Matty Cash,DEF,54.20799229658161,0.5633124699085219,6.456427539720751,2.339913336543091,7.9297063071738085,0.5191256830601093,0.3033220991815118,0.2857142857142857,6.586422725084256,0.618421052631579
Morgan Rogers,MID,43.950143815915624,1.581975071907958,5.378715244487057,1.0354745925215725,10.12464046021093,0.6136363636363636,0.23010546500479387,0.25,4.343240651965484,0.5695364238410596
Ollie Watkins,FWD,27.03448275862069,2.896551724137931,2.8620689655172415,0.20689655172413793,5.586206896551724,0.808641975308642,0.4482758620689655,0.3076923076923077,4.0,0.4568965517241379
Pau Torres,DEF,69.54950495049505,0.3564356435643564,0.8465346534653465,0.04455445544554455,4.321782178217822,0.4845360824742268,0.0,0.0,4.945544554455446,0.2792792792792792
Tyrone Mings,DEF,64.95093666369313,0.7225691347011597,10.758251561106155,3.3719892952720785,19.348795718108832,0.7095435684647303,5.459411239964317,0.3235294117647059,15.655664585191792,0.5743589743589743
Youri Tielemans,MID,74.71306068601584,1.2170184696569921,2.908970976253298,0.3265171503957784,6.500659630606861,0.7990867579908676,1.6325857519788918,0.1636363636363636,2.641820580474934,0.5617977528089888
Adam Smith,DEF,48.214285714285715,0.16917293233082706,2.932330827067669,0.8458646616541353,9.530075187969924,0.650887573964497,1.8609022556390977,0.2121212121212121,4.962406015037594,0.4772727272727273
Antoine Semenyo,MID,51.857276410096595,3.505765035836709,8.24555936428794,1.7388594577750078,15.11685883452789,0.7309833024118738,4.767840448737925,0.2470588235294117,8.02119040199439,0.527972027972028
Dango Ouattara,MID,47.19840478564308,2.781655034895314,5.8325024925224325,1.9740777666999003,17.093718843469592,0.6561679790026247,3.320039880358923,0.2567567567567567,13.90827517447657,0.5258064516129032
Daniel Jebbison,FWD,78.85714285714286,4.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dean Huijsen,DEF,75.95375722543353,0.6688687035507844,8.398018166804295,0.9289843104872008,21.92402972749794,0.8508474576271187,1.263418662262593,0.1764705882352941,6.391412056151941,0.4767441860465116
Enes Ünal,FWD,52.477341389728096,5.438066465256798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Evanilson,FWD,24.282655246252673,2.8137044967880085,7.708779443254818,0.9250535331905781,7.477516059957174,0.8144329896907216,0.19271948608137046,0.0,4.586723768736617,0.7478991596638656
Illia Zabarnyi,DEF,60.48185030517186,0.34693221972373917,4.221008673305493,0.26019916479280436,9.193703822679087,0.6761006289308176,1.5901060070671378,0.2363636363636363,5.868936716993254,0.4679802955665024
Justin Kluivert,MID,44.96179966044143,2.4066213921901527,2.7504244482173177,0.22920203735144315,10.084889643463498,0.7765151515151515,0.42020373514431236,0.1818181818181818,5.271646859083192,0.3333333333333333
Lewis Cook,MID,59.385493619879114,0.4231027535258563,6.074546675621223,0.39288112827400945,9.18737407656145,0.7138157894736842,0.1511081262592344,0.0,1.3901947615849564,0.5869565217391305
Marcos Senesi,DEF,74.5667870036101,0.24368231046931407,8.447653429602887,0.40613718411552346,18.113718411552348,0.7219730941704036,2.7617328519855593,0.2941176470588235,8.772563176895307,0.4166666666666667
Marcus Tavernier,MID,60.51083591331269,2.6470588235294117,3.436532507739938,1.2538699690402477,5.526315789473684,0.6554621848739496,0.46439628482972134,0.5,5.1083591331269345,0.6272727272727273
Milos Kerkez,DEF,60.96947935368043,0.5116696588868941,7.1095152603231595,0.24236983842010773,18.716337522441652,0.6776978417266187,2.1005385996409336,0.2179487179487179,7.782764811490125,0.4083044982698962
Ryan Christie,MID,62.12576255279212,1.3937118723603943,3.1675269826372596,0.7179727827311122,8.193336461755043,0.7164948453608248,1.7315814171750352,0.1951219512195122,5.068043172219616,0.5916666666666667
Tyler Adams,MID,63.801526717557245,0.4122137404580153,8.106870229007633,0.366412213740458,10.396946564885496,0.762114537444934,0.8702290076335878,0.1578947368421052,12.229007633587786,0.4831460674157303
Bryan Mbeumo,MID,50.46852122986823,2.240117130307467,5.060029282576867,0.07906295754026355,10.304538799414349,0.8312020460358056,1.4758418740849195,0.2321428571428571,5.587115666178624,0.5141509433962265
Christian Nørgaard,MID,59.90455991516437,1.2407211028632026,1.4316012725344642,0.22269353128313893,5.249204665959703,0.8848484848484849,0.12725344644750797,0.0,2.576882290562036,0.4074074074074074
Ethan Pinnock,DEF,64.45373758494512,0.47046523784631467,2.9168844746471514,0.047046523784631464,7.809722948248824,0.6746987951807228,0.0,0.0,6.868792472556194,0.5205479452054794
Fábio Carvalho,FWD,53.878923766816136,2.4215246636771304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igor Thiago,FWD,49.82142857142858,1.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keane Lewis-Potter,MID,49.71622057400839,0.8126410835214446,2.6410835214446955,0.928732666881651,6.965495001612383,0.7958333333333333,1.1028700419219606,0.2631578947368421,4.150274105127378,0.5524475524475524
Kevin Schade,MID,38.29204693611474,2.1512385919165578,3.0508474576271185,0.469361147327249,14.198174706649283,0.7823691460055097,0.9778357235984354,0.12,3.6766623207301175,0.5638297872340425
Kristoffer Ajer,DEF,51.839000693962525,0.5621096460791117,3.9347675225537824,0.18736988202637056,15.23941707147814,0.8401639344262295,0.8743927827897293,0.2857142857142857,2.9354614850798058,0.5319148936170213
Mads Roerslev,DEF,55.01824817518248,0.4105839416058394,11.25,1.9708029197080292,31.204379562043798,0.8263157894736842,4.352189781021898,0.1886792452830188,11.496350364963504,0.4928571428571429
Mikkel Damsgaard,MID,62.56322624743677,1.076555023923445,8.36637047163363,1.3841421736158577,14.64114832535885,0.7247899159663865,4.060150375939849,0.2651515151515151,6.367053998632946,0.5990338164251208
Nathan Collins,DEF,65.6842105263158,0.44736842105263164,4.105263157894737,0.8157894736842105,7.86842105263158,0.7692307692307693,1.3947368421052633,0.2264150943396226,6.473684210526316,0.6138211382113821
